dataset,var,depth,time,stat,value
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-01T00:00:00Z,mean,18.683009510948544
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-02T00:00:00Z,mean,17.750279341941273
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-03T00:00:00Z,mean,13.882619500676276
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-04T00:00:00Z,mean,16.394121151465875
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-05T00:00:00Z,mean,17.233049888115424
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-06T00:00:00Z,mean,15.938985758529597
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-07T00:00:00Z,mean,13.949337389562038
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-08T00:00:00Z,mean,12.979614982357273
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-09T00:00:00Z,mean,12.854766521618997
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-10T00:00:00Z,mean,13.601214947638574
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-11T00:00:00Z,mean,14.40050933474586
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-12T00:00:00Z,mean,12.97631212127157
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-13T00:00:00Z,mean,12.922805608609021
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-14T00:00:00Z,mean,14.467887804105684
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-15T00:00:00Z,mean,14.233384107614492
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-16T00:00:00Z,mean,11.613548291193975
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-17T00:00:00Z,mean,17.301089043225044
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-18T00:00:00Z,mean,19.477679884278928
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-19T00:00:00Z,mean,19.318481536138627
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-20T00:00:00Z,mean,18.58128107161749
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-21T00:00:00Z,mean,17.859934559116116
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-22T00:00:00Z,mean,20.02727726527623
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-23T00:00:00Z,mean,21.53602795373826
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-24T00:00:00Z,mean,19.512029786130565
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-25T00:00:00Z,mean,19.10115284527535
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-26T00:00:00Z,mean,20.60858241407386
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-27T00:00:00Z,mean,18.881181663248963
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-28T00:00:00Z,mean,18.624218515503458
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-29T00:00:00Z,mean,16.97608671972762
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-30T00:00:00Z,mean,15.64965447099694
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-01-31T00:00:00Z,mean,15.505649451053504
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-01T00:00:00Z,mean,12.632813771565756
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-02T00:00:00Z,mean,12.54033342584387
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-03T00:00:00Z,mean,11.651861566485781
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-04T00:00:00Z,mean,12.054811605643401
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-05T00:00:00Z,mean,12.506644182907038
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-06T00:00:00Z,mean,10.57644728045443
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-07T00:00:00Z,mean,10.873044938752145
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-08T00:00:00Z,mean,11.157752305398256
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-09T00:00:00Z,mean,11.150485963532418
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-10T00:00:00Z,mean,11.067253670135102
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-11T00:00:00Z,mean,10.843979715784906
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-12T00:00:00Z,mean,10.742251325995374
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-13T00:00:00Z,mean,10.565217488771909
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-14T00:00:00Z,mean,10.544079120024975
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-15T00:00:00Z,mean,10.555969465346564
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-16T00:00:00Z,mean,10.999214593466226
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-17T00:00:00Z,mean,10.668267072537244
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-18T00:00:00Z,mean,10.63589893687855
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-19T00:00:00Z,mean,10.806987609698142
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-20T00:00:00Z,mean,12.551563246425612
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-21T00:00:00Z,mean,14.697107112768924
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-22T00:00:00Z,mean,16.816227970701277
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-23T00:00:00Z,mean,16.88228535342526
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-24T00:00:00Z,mean,17.062621954715613
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-25T00:00:00Z,mean,17.340723491850355
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-26T00:00:00Z,mean,17.213893308267966
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-27T00:00:00Z,mean,16.5896510128335
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-28T00:00:00Z,mean,14.775715266471302
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-02-29T00:00:00Z,mean,13.56752569438059
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-03-01T00:00:00Z,mean,11.802472424197507
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-03-02T00:00:00Z,mean,10.583053010882754
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-03-03T00:00:00Z,mean,10.503784072347534
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-03-04T00:00:00Z,mean,10.62202686045593
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-03-05T00:00:00Z,mean,12.925447967661407
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-03-06T00:00:00Z,mean,12.794654359033098
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-03-07T00:00:00Z,mean,11.917412270715227
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-03-08T00:00:00Z,mean,10.657037272597805
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-03-09T00:00:00Z,mean,10.551345391706986
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-03-10T00:00:00Z,mean,10.507747518035757
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-03-11T00:00:00Z,mean,10.503784072347534
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,1996-03-12T00:00:00Z,mean,10.51369268243963
