dataset,var,depth,time,stat,value
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-01T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-02T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-03T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-04T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-05T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-06T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-07T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-08T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-09T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-10T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-11T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-12T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-13T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-14T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-15T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-16T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-17T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-18T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-19T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-20T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-21T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-22T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-23T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-24T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-25T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-26T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-27T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-28T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-29T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-30T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-01-31T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-02-01T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-02-02T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-02-03T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-02-04T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-02-05T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-02-06T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-02-07T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-02-08T00:00:00Z,mean,
cmems_mod_glo_phy_my_0.083deg_P1D-m,mlotst,,2009-02-09T00:00:00Z,mean,
