lyr,mean,time
analysed_sst|2015-01-01 12:00:00,NA,2015-01-01T12:00:00Z
analysed_sst|2015-01-02 12:00:00,NA,2015-01-02T12:00:00Z
analysed_sst|2015-01-03 12:00:00,NA,2015-01-03T12:00:00Z
analysed_sst|2015-01-04 12:00:00,NA,2015-01-04T12:00:00Z
analysed_sst|2015-01-05 12:00:00,NA,2015-01-05T12:00:00Z
analysed_sst|2015-01-06 12:00:00,NA,2015-01-06T12:00:00Z
analysed_sst|2015-01-07 12:00:00,NA,2015-01-07T12:00:00Z
analysed_sst|2015-01-08 12:00:00,NA,2015-01-08T12:00:00Z
analysed_sst|2015-01-09 12:00:00,NA,2015-01-09T12:00:00Z
analysed_sst|2015-01-10 12:00:00,NA,2015-01-10T12:00:00Z
analysed_sst|2015-01-11 12:00:00,NA,2015-01-11T12:00:00Z
analysed_sst|2015-01-12 12:00:00,NA,2015-01-12T12:00:00Z
analysed_sst|2015-01-13 12:00:00,NA,2015-01-13T12:00:00Z
analysed_sst|2015-01-14 12:00:00,NA,2015-01-14T12:00:00Z
analysed_sst|2015-01-15 12:00:00,NA,2015-01-15T12:00:00Z
analysed_sst|2015-01-16 12:00:00,NA,2015-01-16T12:00:00Z
analysed_sst|2015-01-17 12:00:00,NA,2015-01-17T12:00:00Z
analysed_sst|2015-01-18 12:00:00,NA,2015-01-18T12:00:00Z
analysed_sst|2015-01-19 12:00:00,NA,2015-01-19T12:00:00Z
analysed_sst|2015-01-20 12:00:00,NA,2015-01-20T12:00:00Z
analysed_sst|2015-01-21 12:00:00,NA,2015-01-21T12:00:00Z
analysed_sst|2015-01-22 12:00:00,NA,2015-01-22T12:00:00Z
analysed_sst|2015-01-23 12:00:00,NA,2015-01-23T12:00:00Z
analysed_sst|2015-01-24 12:00:00,NA,2015-01-24T12:00:00Z
analysed_sst|2015-01-25 12:00:00,NA,2015-01-25T12:00:00Z
analysed_sst|2015-01-26 12:00:00,NA,2015-01-26T12:00:00Z
analysed_sst|2015-01-27 12:00:00,NA,2015-01-27T12:00:00Z
analysed_sst|2015-01-28 12:00:00,NA,2015-01-28T12:00:00Z
analysed_sst|2015-01-29 12:00:00,NA,2015-01-29T12:00:00Z
analysed_sst|2015-01-30 12:00:00,NA,2015-01-30T12:00:00Z
analysed_sst|2015-01-31 12:00:00,NA,2015-01-31T12:00:00Z
analysed_sst|2015-02-01 12:00:00,NA,2015-02-01T12:00:00Z
analysed_sst|2015-02-02 12:00:00,NA,2015-02-02T12:00:00Z
analysed_sst|2015-02-03 12:00:00,NA,2015-02-03T12:00:00Z
analysed_sst|2015-02-04 12:00:00,NA,2015-02-04T12:00:00Z
analysed_sst|2015-02-05 12:00:00,NA,2015-02-05T12:00:00Z
analysed_sst|2015-02-06 12:00:00,NA,2015-02-06T12:00:00Z
analysed_sst|2015-02-07 12:00:00,NA,2015-02-07T12:00:00Z
analysed_sst|2015-02-08 12:00:00,NA,2015-02-08T12:00:00Z
analysed_sst|2015-02-09 12:00:00,NA,2015-02-09T12:00:00Z
analysed_sst|2015-02-10 12:00:00,NA,2015-02-10T12:00:00Z
analysed_sst|2015-02-11 12:00:00,NA,2015-02-11T12:00:00Z
analysed_sst|2015-02-12 12:00:00,NA,2015-02-12T12:00:00Z
analysed_sst|2015-02-13 12:00:00,NA,2015-02-13T12:00:00Z
analysed_sst|2015-02-14 12:00:00,NA,2015-02-14T12:00:00Z
analysed_sst|2015-02-15 12:00:00,NA,2015-02-15T12:00:00Z
analysed_sst|2015-02-16 12:00:00,NA,2015-02-16T12:00:00Z
analysed_sst|2015-02-17 12:00:00,NA,2015-02-17T12:00:00Z
analysed_sst|2015-02-18 12:00:00,NA,2015-02-18T12:00:00Z
analysed_sst|2015-02-19 12:00:00,NA,2015-02-19T12:00:00Z
analysed_sst|2015-02-20 12:00:00,NA,2015-02-20T12:00:00Z
analysed_sst|2015-02-21 12:00:00,NA,2015-02-21T12:00:00Z
analysed_sst|2015-02-22 12:00:00,NA,2015-02-22T12:00:00Z
